USER           PID  PPID        VSZ    RSS WCHAN            ADDR S NAME                       
root           716     1      20880   5044 binder_ioctl_write_read 0 S vendor.mediatek.hardware.nvram@1.1-service
system         717     1      23008   5224 binder_ioctl_write_read 0 S vendor.trustonic.tee@1.1-service
audioserver    721     1      39332  13600 0                   0 R audioserver
credstore      729     1      23560   7236 binder_ioctl_write_read 0 S credstore
gpu_service    730     1      28580   7256 binder_ioctl_write_read 0 S gpuservice
system         737     1      39940  13832 generic_file_read_iter 0 D surfaceflinger
system         740     1      14844   3844 0                   0 R fuelgauged
radio          745     1      15728   4632 hrtimer_nanosleep   0 S ccci_rpcd
root           747     1      23228   4136 futex_wait_queue_me 0 S nvram_daemon
system         750     1      24480   5536 futex_wait_queue_me 0 S mcDriverDaemon
root           802     2          0      0 rescuer_thread      0 I [pvr_misr]
root           803     2          0      0 rescuer_thread      0 I [pvr_misr]
root           804     2          0      0 rescuer_thread      0 I [pvr_misr]
system         805     1      17116   6084 hrtimer_nanosleep   0 S fpsgo
root           806     2          0      0 rescuer_thread      0 I [kdmflush]
root           809     2          0      0 rescuer_thread      0 I [kdmflush]
root           815     2          0      0 worker_thread       0 I [kworker/5:2H]
root           825   386      16936   3576 0                   0 R ps
root           831     1       5432   1076 generic_file_read_iter 0 D adbd
root           835   702      13256   2676 0                   0 R iptables
